title,label
미국 네 번째 민간 우주로켓 기업 탄생…'아스트라' 발사체 궤도 진입 성공,1
미국 대사의 군사기밀 유출,1
"미국 드론무기 위력 재확인, 우리 軍도 각종 무인기 개발 중",1
"미국 방산수출의 새로운 걸림돌인 ‘사이버보안인증(CMMC)’ 획득, RDP-MOU와 함께 해법 찾아야",1
"미국 방위산업, 세계에서 가장 규모 크고 기술적으로 가장 첨단화된 기반과 역량 보유",1
"미국 수출 노리는 '비궁', 미 텍스트론사 무인수상정 탑재 포착",1
미국 우주군 기지에 로봇개 배치,1
"미국, '미니트맨-3' 발사 장면 공개… 왜?",1
"미국, 80분 만에 방위비 협상장 나갔다 ",1
"미국, 한국에 2억5800만 달러 규모 무기 판매 승인",1
미국·나토에 경고 메시지 보낸 푸틴 “극초음속 미사일 조만간 실전 배치”,1
"미국·이란 전운…한국, 호르무즈 파병 딜레마",1
미국으로 새는 防産 정보,1
"미국은 장갑차, 영국은 자주포…강대국도 탐내는 K-방산",1
미국의 ‘저위력 핵무기’ 위험성,1
미국이 평가한 남·북 군사력은,1
"미군 전자정찰기 RC-135U 일본 배치, 북 미사일 징후 포착?",1
"미군, 수송기에서 드론 대량 발사·회수 기술 확보 추진",1
미래 국방 양자기술 선제적 확보 나선다,1
미래 국방 인공지능 특화연구센터 개소,1
미래 먹거리 잡아라…앞다퉈 UAM 띄우는 지자체,1
미래 무기 기동·생존성 향상 전략 모색,1
미래 보병전력 강화 군·산·학·연 머리 맞대,1
미래 신무기 한자리에…첨단과학기술군 건설 모색,1
미래 안보환경에 맞춘 인공지능·무인체계 발전 방향 모색,1
미래 우주작전능력 구축 위한 법·제도 발전 방안 모색,1
미래 육군 ‘우주 방공작전’ 모색… 과제 도출도,1
미래 육군 방공전력 발전방향 모색,1
미래 전장 ‘비장의 무기’… 주요 선진국 개발 박차,1
미래 전장 운용 개념 바꿀 ‘게임 체인저 사업’에 도전하세요,1
미래 전장 이끌 핵심 국방 과학기술과 만난다,1
미래 전장 전자기전 수행능력 위한 비전 제시,1
미래 전장 핵심 ‘드론’ 전문성으로 무장하라,1
미래 전장환경 부합한 무인기 운용 방향 논의,1
미래 첨단 수송기술 국방 접목 방안 심층 논의,1
미래 최신 무기체계 홍보 방안 논의,1
미래 통일 대한민국 시대를 대비하는 “선진강군(先進强軍)”의 초석 다질 것,1
미래 하늘길 대세는 ‘무인기’… 비행 안전성 어떻게 담보하나,1
미래 항공우주 학술대회 개최,1
미래 해상운송의 주역 될 자율운항선박,1
미래 해양전 맞춤 작전개념·체계발전 모색,1
미래 핵심은 첨단기술·인력…산업 허브로 새만금 최적화,1
미래 호국간성 3368명(육·해·공군과 해병대 신임 소위)… 임무완수 ‘큰 걸음’ 뗐다,1
미래기술 개발 방산업체 국방연구 실패해도 성실성 인정되면 제재 면제,1
미래도전국방기술 연구개발사업 신규과제 공모,1
미래도전기술사업 성과 발표회,1
미래엔 기계끼리 싸운다… 육·해·공 누비는 無人 무기,1
미래전 대비 ‘합동특수작전사령부’ 창설 집중 논의,1
미래전 대응 ‘국방 군집로봇 기술로드맵’ 나왔다,1
미래전 좌우할 첨단 AI 국방로봇…한화디펜스가 이끈다,1
미래전 패러다임 선제적 대비…“최정예 육군 건설”,1
미래전·항공우주력 발전 방향 ‘공감대’ 모았다,1
미래형 전투체계 아미타이거...사단급으로 확대 추진,1
미리 그려본 4차 산업혁명과 ‘스마트 잠수함’,1
미사일 관련 기술 특허 5년 간 162건 출원,1
미사일 꽂은 곳에 또 꽂았다... 국산 ‘장사정포 킬러’의 놀라운 홀인원,1
미사일 발사관 최대 10개 ‘잠수함’ 만든다,1
"미사일 방어 산업, 워싱턴 경제 성장 이끈다",1
미사일 잡는 레이저무기 나온다,1
미사일 잡는 명사수…사각지대는 없다,1
미사일 제조 라인서 인공호흡기 만든다,1
미사일 지침 해제가 ‘한국판 스페이스X’ 길 열어줄까,1
미사일·전투위성·전파방해…세계는 위성요격무기 '열공 중',1
미사일에 ‘한국형 GPS’ 장착하면,1
"미식가 회장님, 한우에 꽂혔다…첨단무기 팔던 회사의 '파격'",1
"미해병대, 자폭형 킬러드론 '히어로-120' 선정",1
민·관·군 ‘한자리’… 국산 무기체계 수출 지원 논의,1
민·관·군 모여 K방산 수출 확대방안 모색,1
"민·관·군, ‘대(對) 드론 체계’ 미래 발전 방안 논의",1
"민·관·군, 지능·다양화 국방보안 위협 대응방안 찾다",1
민·군 겸용 4차 산업혁명 핵심기술에 2059억 투입,1
민·군 규격표준화 사업 신규 연구과제 발굴 수요조사,1
민·군 협력 미래전 주도 ‘드론봇 메카’로…,1
민·군 협력을 통한 국방우주력 강화,1
민간 군사기업 활용 등 ‘병역자원 개선’ 방향 논의,1
민간 기업에 발사 운용 노하우 전수… ‘뉴 스페이스’ 서막,1
"민간 무인기 북한 금강산 촬영…군 ""몰랐다""",1
민간 방산업체에 보안 앱 강요... '도로 기무사' 뒷걸음치는 안보지원사,1
민간 우수·혁신 군수 상용품 ‘한자리에’,1
민간 우주 개발 속도…'뉴 스페이스' 시대 열렸다,1
민간 우주개발 시대 서막…역량 집결·협력 강화 과제,1
민간 주도의 관측위성 국내서 처음으로 발사,1
민간 첨단과학기술 도입으로 ‘강한 육군’ 만든다,1
민간 첫 우주발사체 공개…우주 개발 속도,1
민간·국방 협력하는 국내 우주산업 육성방안은,1
민간기업 ‘4차 산업혁명 신기술’ 군에 빠르게 도입,1
"민간에 심은 악성코드 타고 정부 침투…국정원, 알고도 속수무책",1
민간위성·글로벌호크로 부족…도발 탐지에 정찰위성 필수,1
민군 기술 협력…위성·발사체 과제 발굴,1
민군 협력으로 '뉴스페이스 시대' 대응…우주산업 함께 키운다,1
민군기술협력사업 올해 2510억 원 투입,1
민주 “당내 항공우주산업혁신특별위 신설”,1
"민주노총 ""청년노동자 '직장 내 괴롭힘'으로 숨져…관계자 처벌""",1
민주당 국방안보특위 부위원장에 방산 전문가인 최기일 상지대 교수 임명,1
"민주당, 11번째 영입인사는 30대 軍전문가...국내 방위사업학 박사1호 최기일 교수",1
"민홍철 ""국군이 자부심 가질 수 있도록 하겠다""",1
"민홍철 ""방산, 국방 넘어 산업으로 키워야...靑 방산 비서관 필요""",1
"밀리테크 4.0 시대, ‘정부통제형’을 ‘기업자율형’으로 전환해야",1
밀양 한국화이바 ‘매각설’에 지역 파장,1
밀양 한국화이바 창업주-회사 ‘맞고소’,1
"바다 위 '스타워즈' 시대?…미 해군, 레이저 무기 실전 배치",1
"바다·우주에 버려지는 ‘1회용 발사체’는 그만…위성, 이제 비행기로 나른다",1
바다에서 레이저로...하늘 위 드론을 '빠지직',1
"바다의 천리안, 해상감시레이더 국산화 성공 ",1
바닷속 잠수함 물론 해상 함정 ‘킬러’ 라는데…국산 어뢰는 뭐 있나,1
바닷속 폭탄 찾아 없애는 무인 수상정 설계…한화오션 수주,1
"바람 잘날 없는 국방과학연구소…""조직문화 쇄신 절실""",1
바이든 이어 해리스 '귀국길'에 탄도미사일 쏜 北,1
"바이든, 국방예산 1,100조 '사상 최대' 요구 전망",1
바이러스와의 전쟁…새 임무 받아든 우리 軍,1
박두선 대우조선해양 사장 “인니 잠수함 계약 파기? 사실 달라”,1
박력 넘치고 역동적인 국군의 날 행사 서울 수놓는다,1
"박완수 경남도지사, 방위산업 육성 위해 정부와 협력 이어가다",1
"박정희 대통령, 제11회 '자랑스러운 방산인상' 대상 수상...특별공로상에는 K9자주포의 아버지 故 김동수 박사",1
"박종승 국방과학연구소장 ""남북한, 4년간 미사일 기술 전쟁""",1
박지원 취임에 맞춰 조직개편… 1차장이 해외·대북 총괄,1
"박춘종 대표 ""DX-K2020, 국방공동체·방산생태계 강화하는 계기 만들 것""",1
반도체·AI 접목한 혁신 무기사업 추진…방사청 '방위사업전략기획담당관' 신설,1
반복되는 실세 부처 공무원의 방사청 '낙하산',1
반전 없는 지소미아… 한·일 직접채널 결국 닫힐 듯 ,1
발사 'ICBM 개발' 성큼…고체연료 엔진 완성이 관건,1
"발사 연기된 국토위성, 오늘 다시 쏜다",1
발사 전 격멸시킨다…오바마 이어 바이든 꺼낸 대북전략,1
발사~탄착 지점·궤적·속도까지 공유… 유사시 ‘탐지·요격 전략’ 실효성 높여,1
발사체 기술 IP 소유권 갈등…또다른 '성장통의 서막',1
발사체 기술 민간이전 위해 6873억 투입,1
발사체 임무명 ‘B.T.S’… 한국 첫 초소형 군집위성 궤도 올랐다,1
"발사체 펌프 시험 중 나로우주센터 화재…""누리호 차질 없어""",1
발사체·ICBM은 '쌍둥이'…추진방식·단 분리 등 원리 같아,1
밤에도 100m 앞 보는 '자율車 눈',1
밤에도 산불진화 작업 가능한 ‘국산 헬기’ 투입,1
"방공무기 급한 사우디, 국산 '천궁' 등 검토…'제2의 폴란드' 될까",1
"방글라데시, 한국 방산등급 B→A로 상향",1
"방문, 한국에도 불똥… 돌발 충돌 가능성에 軍 촉각",1
"방사청 'MZ세대' 직원들, 조직문화 개선 나선다",1
방사청 '공직윤리제도 운영' 최우수 기관 등 3관왕 달성,1
"방사청 '무기체계 제안서 평가업무 지침' 개정 시행 ""국산부품 개발 활성화""...",1
방사청 '성능형 규격' 활성화 통해 유연성·효율성 높인다,1
"방사청 '수리온 소송' 이자만 180억..""내 돈이면 이러겠나""",1
방사청 '입찰 차등점수제' 본보기 주목,1
방사청 '표준화 관련 3종 규정 개정' 국방규격 체계 개선,1
방사청 '하이브리드 파워팩' 전주기 연구…9년간 201억 투입,1
방사청 '한화-대우조선 결합' 의견 회신,1
방사청 '현존전력 성능 극대화' 10건 선정… 총 302억 투자,1
방사청 ‘룬샷 프로젝트’ 정식 사업화 추진한다,1
방사청 ‘미래 방어체계 개발’ 기술 연구 나선다,1
방사청 ‘방위사업계약에 관한 법률안’ 제정 위한 공청회,1
"방사청 ‘신속시범획득사업’의 패러독스, 신속 획득은 없다",1
방사청 ‘핵심기술 연구개발사업’ 신규 제안 과제 공모,1
"방사청 ""K-2 전차 4차 양산 때 국산 자동변속기 채택 검토""",1
"방사청 ""KF-21 관련 추측성 보도에 매우 유감""",1
"방사청 ""KF-21 시제기 개발점검 중…'해체 수준' 분해 아냐""",1
"방사청 ""개인전장가시화체계 개발시험평가 착수""...국군도 갤럭시로 무장하나",1
"방사청 ""국회 방위력 개선 6122억원 삭감…2007년 이후 최대폭""",1
"방사청 ""대전 이전에 3천190억원 필요"" 기재부에 보고",1
"방사청 ""마린온 무장형, 바이퍼와 성능 유사한데다 저렴해""",1
"방사청 ""미얀마 수출 선박, 허가 조건 어겨 전투함정 전용 유감""",1
"방사청 ""벨 '헬기 기술이전' 제안 신뢰할 수 없었다""",1
"방사청 ""브라질 C-390 도입으로 3217억 생산유발효과 기대""",1
"방사청 ""소형드론 교란무기 개발기간 단축…휴대용은 내년 구매""",1
"방사청 ""수입품 원가보상 줄인다""",1
"방사청 ""신형 고속정 사업 지체상금 부과는 적법""",1
"방사청 ""올해 77개 중소 방산업체 맞춤형 지원""",1
"방사청 ""합리적인 원가 산정""… 정부·업체 간 상생 방안 논의",1
"방사청 ""항모용 KF-21 독자개발…'중항모'로 건조""",1
"방사청 ""해군전술C4I 성능개량사업 성공""...지휘통제 능력 대폭 강화",1
방사청 “2030년까지 1만5000lbf급 전투기 엔진 개발”,1
방사청 “KDDX 사업자 선정 과정서 특정 업체 위해 규정 삭제한 바 없어”,1
방사청 “무기 개발 초기 안정성·편의성 등 종합적 고려할 것”…‘성능 집중’ 탈피,1
"방사청 5년간 소송배상금 1501억, 방위력개선 예산으로 충당",1
"방사청 VS KAI, 수리온 개발비 대법원 소송 막후",1
방사청 과도한 지체상금에 기업들 줄소송 이어져,1
방사청 국방반도체 조직 신설 추진...“군사분야 반도체는 국가안보 문제”,1
방사청 문 열면서 전문화계열 폐지됐다,1
"방사청 미래전력사업본부장, 최호천 조달청 국장 임용",1
방사청 압수수색… 이번엔 CCTV 납품비리 포착,1
방사청 정책기획분과위 회의 재개…해병대 상륙공격헬기 선정 착수하나,1
방사청 제재 피한 HD현대重 한숨 돌려…‘맞수’ 한화오션 “재심의 촉구”,1
방사청 차세대 구축함 설계사업자 논란 국정감사 가나,1
"방사청-KIDA, 방위사업 정책연구 협력 강화",1
방사청-방산기업 상호 소통하고 상생 모색,1
"방사청-방산기업, 상생 환경 조성 소통의 자리",1
방사청-방진회 '원자재 적정가격 반영실태 간담회' 개최,1
"방사청-산업부, 방산 분야 발전방안 함께 모색",1
"방사청-특허청, 국방특허기술의 민간 이전 촉진을 위한 업무협약 체결",1
"방사청, ' '20~'34 핵심기술기획서 ' 공개범위 대폭확대...미래 소요 파악 쉽도록",1
"방사청, 'K-방산 잭팟' 폴란드 협력 인력 증원…""공동연구개발도 지원""",1
"방사청, '신속획득' 제도 완비…""신기술 무기 3년 내 연구개발""",1
"방사청, ‘국방목록업무 안내서’ 개정 발간",1
"방사청, ‘무인·로봇·AI 인재 육성’ 관·산·학 간담회",1
"방사청, ‘무인기 납품지연’ 대한항공에 1563억 손배소",1
"방사청, ‘방산기술 보호’ 통합실태조사 설명회 30∼31일 개최",1
"방사청, ‘방산혁신기업 100 프로젝트’ 시작…1차년도 18개 업체 선정",1
"방사청, 「2022년 연구개발 장려금 수여식」 개최",1
"방사청, 1000억 원 대 융자 사업 재추진",1
"방사청, 10년간 업체에 지체상금 1조원 이상 부과",1
"방사청, 1차 신속시범획득사업으로 수직이착륙 드론 계약",1
"방사청, 2020~2034 핵심기술기획서 발간",1
"방사청, 2027년까지 대전으로 청사 옮긴다",1
"방사청, 2년 연속 '2022 민원서비스 종합평가' 우수기관 선정",1
"방사청, 60년 이상 유지되어온 국방규격 정책 대폭 개선 추진",1
"방사청, 7년 만에 한-호주 방산협력 공동위원회 비대면 회의 개최",1
"방사청, DX KOREA 후원 승인 이번 주에 이뤄질 듯...방산업계, 혼란 해소 전망",1
"방사청, HD현대중공업이 낸 울산급 배치3 이의제기 기각",1
"방사청, K-방산 재도약 위해 ‘한국산 우선구매제도’ 본격 시행",1
"방사청, K1A 대체할 특수작전용 기관단총 개발 추진",1
"방사청, K2 전차 파워팩 완전 국산화 재추진위해 국방규격 개정",1
"방사청, KF-21 보라매 전투기 ‘눈’ 국내 최초 비행시험 착수",1
"방사청, KF-21 복좌 형태 시제 4호기 최초 비행 성공",1
"방사청, KF-21·국산 무인전투기 편대비행 CG영상 공개",1
"방사청, 고성능 항만감시체계 국내개발 완료",1
"방사청, 과기출연연 방산 참여 벽 허문다",1
"방사청, 과도한 입찰제한…방산업계는 `휘청`",1
"방사청, 국가보안 분야 국정원장 기관표창 수상 ",1
"방사청, 국방 R&D 예산 작년보다 10% 증액···무기체계 컨소시엄 개발",1
"방사청, 국방과학연구소 폭발사고 이전 안전관리 결과는?...""공개 못해""",1
"방사청, 국방규격 표준화 업무 규정 개정",1
"방사청, 국방벤처센터 확대 개편…방산부품 국산화 지원",1
"방사청, 국방우주전문기업 집중 육성 정책 추진",1
"방사청, 국방혁신 4.0 선도를 위한 '국방반도체 발전전략' 수립 토론회",1
"방사청, 국산 원천기술로 '스텔스' 개발···연세대에 연구소 설립",1
"방사청, 국산 전투기 적용 가능 첨단 ‘터보팬 엔진’ 개발 본격 착수",1
"방사청, 국산무기 우선 획득 제도 도입 실무협의",1
"방사청, 군용 위성통신사업 본격 추진",1
"방사청, 기술문서 국제규격 S1000D 사용한다",1
"방사청, 노르웨이서 27일 방산·군수 공동委 개최",1
"방사청, 대전 이전 속도… 연말까지 200~300명 우선 이전",1
"방사청, 대전시대 개막…“방위산업 도약하는 계기”",1
"방사청, 대한항공에 '2000억대' 반소 제기 검토…UAV 초도양산사업 관련",1
"방사청, 맞춤형 방산 수출입제도 상담회 연다",1
"방사청, 맞춤형 컨설팅 희망 '방산 중소기업' 모집",1
"방사청, 무기체계 개조 과제수행 방산업체에 최대 100억원 지원",1
"방사청, 무기체계 연구개발에 계약 아닌 ‘협약 방식’ 첫 적용",1
"방사청, 무기체계 획득 선행연구 업무 개선 성과",1
"방사청, 미래 첨단 무기체계 국방기술 분석",1
"방사청, 미래도전국방기술개발 협상과제 28건 최종 선정",1
"방사청, 민원서비스 종합평가 우수기관 선정",1
"방사청, 방산 전문인력 양성 협의체 구성…24일 첫 회의",1
"방사청, 방산 제비율 산정 실무 책자 발간",1
"방사청, 방산 중소기업 기술유출 방지 시스템 지원사업",1
"방사청, 방산기술보호 교육 전산보안·협력업체로 확대",1
"방사청, 방산기업 ‘계약이행 지체 배상금’ 합리적 개선",1
"방사청, 방산업체 불완전이행 및 지체상금 법제 개선 논의",1
"방사청, 방산업체 지체상금 상당 부분 면제",1
"방사청, 방산업체 현실 도외시한 ‘표준원가’ 제도 보완작업 필요",1
"방사청, 방산업체와 ‘갑을 관계’에 근본적인 변화 시도 추진",1
"방사청, 불합리한 규제 개선… “지체상금 개선·부정당업자 이력 감점 삭제”",1
"방사청, 사단급대포병탐지레이더 체계개발 추진…20여 대 전력화",1
"방사청, 사이버보안 취약점 진단사업 추진...오는 20일까지 공모",1
"방사청, 산하 출연기관과 워크숍 개최…""정책 방향·사업 현안 공유""",1
"방사청, 새 획득 절차 도입 따른 ‘표준화 업무규정’ 개정",1
"방사청, 서울대에 ‘국방 수직이착륙기’ 특화연구센터 개소",1
"방사청, 설 명절 앞두고 5200억 원 조기 집행",1
"방사청, 수직이착륙형 정찰용 무인항공기 신기술 공개모집",1
"방사청, 수출 무기와 함께 전력지원체계 시범운용",1
"방사청, 신규·영세업체 불편 해소 ‘선제적 조치’",1
"방사청, 신형 고속정 2번함 해군 인도",1
"방사청, 연내 무기체계 소프트웨어 맞춤형 획득절차 마련",1
"방사청, 옴부즈맨 우수기관 선정",1
"방사청, 우수 국방연구개발 32개 과제에 장려금",1
"방사청, 육군전술지휘정보체계 2차 성능개량...지휘통제능력 크게 강화",1
"방사청, 재사용 무인 우주비행체 고도화 특화연구센터 개소",1
"방사청, 정찰용 소형 지상로봇 확보 위한 신기술 공모",1
"방사청, 제4회 방위산업기술보호위원회 개최",1
"방사청, 조달품 적격심사기준 규정 객관성 강화",1
"방사청, 중고도정찰용무인항공기 양산 착수",1
"방사청, 지자체와 ‘방산 발전’ 맞손",1
"방사청, 창원 방산업체 간담회…방위산업발전법 소개",1
"방사청, 폴란드에 방산협력지원관' 2명 추가 파견…수출사업 지원",1
"방사청, 한국항공우주산업 방문…첨단 무기체계 생산현장 점검",1
"방사청, 한국형 수직발사체계 KVLS-Ⅱ 개발 업체 선정한다",1
"방사청, 한국형 스타워즈 프로젝트 첫 사업 레이저무기 양산 착수... 北 드론 사냥",1
"방사청, 한국형미사일방어체계(KAMD) L-SAM 이달 계약",1
"방사청, 함정 ‘시운전’(건조기간 단축) 손질… 수출 경쟁력 확보",1
"방사청, 항공·항행 분야 기술발전 협력 확대",1
"방사청, 항공무기 구매시 '항공MRO 능력 확보' 최우선",1
"방사청, 항공우주학회 국방우주기술 특별세션 개최",1
"방사청, 해병대 도입 상륙공격헬기…""국내개발 결정 아직""",1
"방사청, 해킹 막기 위해 새 이메일 시스템 구축 추진",1
"방사청, 핵심기술 확보 착수회의 개최",1
"방사청, 헬기 유·무인 복합체계 적용할 신기술 공개모집",1
"방사청, 헬기전력 발전방안 세미나…""고기동 헬기개발 등 논의""",1
"방사청, 화력 무기체계 품질 향상 현장 토의",1
"방사청, 美보잉과 ""미래전 대비 '게임체인저'급 무기 공동 개발""",1
"방사청, 英방위보안청과 '국방 R&D 협력 MOU' 체결",1
방사청·국기연 손잡고 ‘우주 핵심기술’ 개발,1
"방사청·국기연, 방산 계약학과 통해 우수 인력 양성...광운대·서울과기대와 협약 맺어",1
방사청·국기연·한국성장금융 방위산업 혁신기업 IR 개최,1
"방사청·국정원, 방산기술수출 기술보호 안내서 공동 발간",1
방사청·기상청 등 대전 이전 본격화… “공공기관 직원 아파트 특공 부활을”,1
"방사청·기품원, ‘천무’ 품질개선협의체 종결회의",1
방사청·방산기술진흥연구소 간담회,1
"방사청·산업부, 국내기술로 고성능 드론용 '터보팬 엔진' 함께 개발한다",1
"방사청·산업부, 업무협약 체결...방산분야 소·부·장 육성해 국산화 앞장",1
"방사청·한원연, 원전·방산 수출 머리 맞댄다",1
방사청의 ‘무늬만 신속획득사업’,1
방사청의 K11 복합형 소총 ‘사업 중단 검토’ 두고 비판론 대두,1
"방사청의 국산화율 산정방식 개선 주목, 그레샴의 법칙 없어져야",1
방사청의 신속시범획득 사업 성공을 위한 6가지 조건,1
방사청의 이유없는 무기도입비 삭감… 법원 “돌려줘라”,1
"방사청장 ""방산R&D 활성화 위한 규제완화 추진하겠다""",1
"방사청장 ""특수작전용 기관단총 해외 구매도 고려""",1
방사청장 교체설… 후임 내부승진 가능성,1
"방사청장, '방탄복 성능미달' 감사 결과에 ""재심의 신청""",1
"방사청장, 폴란드 국방차관 등 방산 대표단 접견 ""방산협력 지속 의지 확인""",1
"방사청장, 혁신기업 찾아가 현장 목소리 경청",1
"방사청장, 印尼에 한국형전투기 분담금 납부 등 논의",1
방산 3사 힘 합친 '천궁-Ⅱ' 말레이시아 수출 '청신호',1
방산 R&D도 세액공제…반도체 전략기술에 HBM 추가,1
방산 기업에 2000억 원 융자 지원,1
방산 노동자 단체행동권 제한은 위헌?…헌법재판소 판정받는다,1
방산 대국? 쏘면 빗나가는 러시아 미사일…실패율 60%,1
방산 미래 성장동력 발전 방안 논의,1
방산 민간 진출·수출의 장…부품 국산화 뜨거운 관심,1
"방산 빅3, 기술·사회적 가치 '두 마리 토끼 잡기' 박차",1
방산 선진국 벤치마킹해 ‘진짜’ 신속획득제도 도입해야,1
방산 세계화 가속 … 새해 15개국과 맞춤형·전략적 협력 이어간다,1
"방산 수출 4강, ‘방위사업계약법’에 달렸다",1
"방산 수출 기술료 감면, 내년까지 연장",1
방산 수출 성장 추동력 확보 위한 금융지원 방안 발표,1
"방산 수출 절충교역 '가치상계' 기준 구체화… ""K-방산 지원""",1
방산 육성 예산 69.3%↑…수출형 전환,1
방산 육성·군수품 조달·방위력 개선… ‘K방산’ 성장의 견인차,1
방산 이끌 방산전문가 부재.. 또 정치권인사 채우나,1
방산 중소·벤처기업 글로벌 강소기업으로 키운다,1
방산 중소·중견기업 기술 보호 역량 강화한다,1
방산 중소기업 글로벌 공급망 진입 적극 지원,1
"방산 최대 집적지 경남, 수출 효자 'K-방위산업 육성' 시동",1
방산 취업 희망 교육생 모집,1
방산 취업제한에 길잃는 軍 고급두뇌들,1
방산 투자 활성화·기술유출 예방 박차,1
방산 핵심·전문인력 키워낼 대학·특성화고 모집,1
방산 환경 변화 맞춰 자동화 공정 적정원가 기준 마련한다,1
"방산·에너지·우주, 100년 기업 이끈다",1
방산·우주항공에 2조6000억 투입…‘뉴 스페이스’ 선도,1
방산·우주항공으로 로봇경제 판 키운다,1
방산(防産) 한류,1
"방산3社, 미래 성장동력 확보 각축전 개시...우주에서 맞붙는다",1
방산강국·수출증대 필수 ‘과학기술 강군’ 지향…‘글로벌 4강’ 도약 꿈꾼다,1
"방산계약법 제정안 이견…국방 ""새 법 필요"" vs 기재부 ""기존 법 개정""",1
"방산기술 해외 불법 유출자 ‘최소 징역 1년’, 법 개정 추진",1
"방산기술지원센터, 한국형 신속획득시스템 구축 위한 토론의 장 최초 마련",1
방산기업 경영 여건 개선 위한 이차보전 융자사업 시행,1
방산기업 목소리 즉각 듣는 ‘DAPA-LO’ 실시,1
방산기업 발전 간담회…'창원형 상생마켓' 확대 제안,1
방산기업 자율성·책임성 높여 방산원가 신뢰 쌓는다,1
"방산기업 휴니드, 영국 군 통신사 손 잡고 글로벌 시장 공략",1
"방산기업, 너도나도 튀르키예 구호 손길",1
"방산기업들, 느닷없는 정부 합동 기술보호실태조사에 '소리없는 비명'",1
방산도 '산업'이다…별도 조직 만들며 산업정책 지원한다,1
방산물자 견본수출 허가 기간 연장… 'K-방산' 뒷받침,1
방산보험 독주 깬 방위산업공제조합.. 보험료 30% 줄여 산업 재투자 선순환,1
방산부품 국산화 기업에 이윤 10% 보장…무기 국산화 촉진,1
방산부품 국산화로 매출 증가세…작년 78.4% 늘어,1
방산비리·린다김 로비 ‘오명’ 이양호 前국방장관 별세,1
방산수출 강국 되려면 국책연구기관 출신 연구인력의 취업제한 재검토 필요,1
방산수출 이집트시장 집중공략키로,1
방산수출 확대하려면 대표적 방산전시회인 ‘서울 ADEX’와 ‘DX KOREA’에 대한 정부 지원 강화 필요,1
방산수출 확대하려면 방산업체 대형화·전문화 추진해 글로벌 경쟁력 확보해야,1
"방산수출, 국가보훈처가 앞장서서 '한국전감사클럽' 만들어야",1
"방산수출, 비 오기만 기다리는 ‘천수답’ 구조에서 벗어나야",1
"방산수출국 '빅4' 눈앞…기술료 제도, 이제는 손봐야",1
"방산수출의 그늘, 수출절충교역 이행에 정부 차원의 관심 필요",1
방산업계 '숙원' 방위사업계약법…기재부 반대에 물건너 가,1
방산업계 10명 중 6명 한미 상호국방조달협정 '찬성',1
방산업계 국방 예산·해외 수주로 실적 순풍타나,1
"방산업계 발목잡던 국가계약법 대체, '방위사업 특례법' 입법",1
방산업계 수익성 악화 골머리..5대 기업 영업이익률 4.3%로 추락,1
방산업계 연말 `수주대박`…신사업도 척척,1
"방산업계, 상반기에 직원 채용 17.8% 늘어… 수주잔고 50조 돌파 영향",1
"방산업계, 위성기술 확보 박차…뉴 스페이스 시대 대비",1
방산업체 간 상호보증 '방위산업 공제조합' 출범,1
방산업체 선·착·중도금 신청 간편하게,1
"방산업체 찾은 산업차관 ""수출 경쟁력 강화…전문인력 양성""",1
"방산외길 LIG넥스원도 민수사업으로, 김지찬 수익성 높이기 본격 착수",1
"방산원가 계산에 '정비'도 포함… 업계 ""실제 지출 보전 기대""",1
방산원가검증 빠르고 간편하게…국방통합원가시스템 고도화 완료,1
방산을 평화산업이라 부르신다면…,1
방산을 혁신하려면 이스라엘을 주목하라,1
방산전시회 줄줄이 취소되자 16개국 대사 초청해 국산헬기 홍보,1
"방산중소벤처기업협회 첫 걸음...방사청, 첫 민간 방산단체 설립 허가",1
방산침해대응협의회 2차 정기총회…“적성국 기술 탈취 거세져”,1
방산학회 정기총회 … 채우석 학회장 연임,1
"방산학회, 수입협회와 K-방산 수출 확대·원부자재 공급 안정화 위해 협력키로",1
"방산학회, 첫 '軍用 전기차 정책 포럼' 개최...""미래 전장 대비해야""",1
"방산학회, 풍산 방산기술연구원 방문...'방산 R&D 발전 위한 간담회' 개최",1
"방산학회·국방혁신기술보안협회·제로트러스트보안협회, 협약 맺고 K-방산 지원에 힘 모으기로",1
"방산학회·방산보안협의회, 제6회 방산기술보호 및 보안 워크숍 개최",1
"방산학회·생산성본부, 4기 방산최고위 수료...명사들 열강에 박수 이어져",1
"방산학회·숙명여대 업무협약 체결...강 총장 ""방산분야 여성인재 양성 출발점""",1
"방산학회·韓阿재단, ""아프리카 시장, 잠재력 눈 떠야""",1
"방산혁신클러스터 신규 지역, 내달 4일까지 공모합니다",1
"방산협력 관계부처 주요 공관장 합동회의‥""다음주엔 국내 방산업체 방문""",1
방산株 돌진…4.2조 규모 '천궁-Ⅱ' UAE와 수출 계약,1
방위·원자력 특화산단에 1조4천억 투입…창원2.0 시대로,1
방위·원자력산업 동반 수출 기틀 닦았다,1
방위력개선비 80조 원 5년간 국내서 지출한다,1
방위비 10~20% 인상 접근… 트럼프에 달렸다,1
방위비 늘리는 유럽,1
방위사업 ‘공정·청렴 다짐’ 대국민 소통의 장 열려,1
"방위사업 계약 특례법…'명분'챙긴 기재부, '실리'챙긴 국방부",1
"방위사업 계약법 제정, 한국 방위산업 경쟁력 키운다",1
"방위사업 계약법, 별도 제정이나 기존 법령 보완 등 ‘형식’보다 업체가 겪는 ‘실질적 문제 해소’가 더 중요",1
